772508582923337729	P
772522938327334912	NONE
772522421911973889	N
772530090639028224	NONE
772529108324614144	N
772529107896786945	N
772528762055516160	N
772528063313809409	N
772393816129171457	P
772393100069236736	P
772390584610852864	NEU
772537325305946113	N
772537259895775232	NEU
772536359475085312	N
772533013926338562	N
772532822087204864	P
772535014483435520	N
772534279876317184	NEU
772538176930021376	N
772475367416328192	P
772474830620860416	N
772474018490359808	N
772473785995894784	N
772440552252014592	N
772438627817316352	NONE
772438625594335232	N
772438256814288897	N
772438255241428992	P
772470337720246272	P
772469895443415040	P
772475610295926785	NONE
772466616730779649	NONE
772469006678781952	NEU
772468330548621314	N
772449022913241088	N
772447973469020160	N
772472831703650304	N
772472781657300992	N
772490608887885824	NONE
772489992442642432	N
772485219454705665	NONE
772481214385098752	N
771432153376821248	P
771431910073655296	P
771353723750780929	P
771353588551544832	N
771431409340809217	N
771431380676911104	N
771430995220426752	N
771430164869836801	P
771349277226438656	N
771408825958199296	N
771407533936345089	N
771407412096008192	NEU
771425460140052480	N
771425122032951296	N
771422610076864512	N
771450529910226944	N
771449430276993024	P
771422471849467905	N
771422391499104256	NONE
771422152654553088	P
771421649254096896	N
771421546502057984	N
771402790639919104	N
771346235420712960	N
771345696775700480	N
771383740870393856	N
771382571150241792	NONE
771435157534470144	NONE
771434313615306752	NEU
771410818453864449	P
771413397707587584	P
771415864780390400	N
771415727085592578	P
771436006532874241	N
771387396202037248	P
771387135538696193	N
771386705182134274	N
771357889969680386	P
771357785602793472	N
771379905661632512	N
771400212522893312	N
771377681422249985	NEU
771376793316196352	N
771376546762326016	N
771429919855349761	N
771429758731186176	N
771429757120643072	N
771428301340573697	P
771428188400615424	N
771458353302237184	P
771457456035823620	P
771457153429344257	N
771463356091858944	NEU
771461470970384384	P
771461270063243268	N
771452078183030784	N
771454404763549696	N
771455113990922241	P
771454773774147585	N
771448894861545474	P
771447900689891328	P
771471978154827776	N
771471745870102528	N
771471675124813824	N
771471627628515328	N
771474472972980224	N
771480890627219456	N
771480876102320129	N
771272203119816704	P
771272065445990400	P
771271592437551105	N
771271274500911104	N
771343779894849540	NEU
771342251289153536	P
771342004303306754	P
771320898418794496	P
771320208585809921	NONE
771319376414998528	P
771319189747429376	P
771318840949178368	P
771318242707120128	N
771318195944914945	N
771318170435084288	N
771318036364140545	P
771317120676208640	P
771339452547473410	P
771337102860619776	N
771336990818205700	P
771341780843372545	N
771341375040356352	N
771341281410838528	N
771340769575796740	N
771335562603134976	N
771334025789177861	N
771345090199556102	NONE
771345083270590464	P
771388920739364865	N
771355957360201728	N
771355823381573632	N
771354989490999296	N
771354889918218240	N
771354860667146240	P
771333261494722560	N
771332814763618304	P
771332534118514689	N
771366862357692416	N
771365359366578176	N
771370241091776513	P
771364639158525952	N
771363212277186560	N
771361422685134848	P
771360851894960128	N
771360730960498688	N
771390674222641153	N
771135602884505602	P
771135475885244418	N
771134971746459648	N
771206429445238784	N
771295248760840192	P
771294298931421184	NEU
771294072715771904	P
771292693175689216	NONE
771305040585879552	N
771304426598387712	P
771303902650085377	P
771303869896728577	P
771303653579841536	N
771323012431872000	N
771309321242095617	N
771309160835063808	N
771308729211813890	P
771308145771773952	NEU
771308087344889857	N
771302670078451712	P
771301350785290240	N
771300591142375424	P
771300315786338304	P
771312071371739136	NONE
771311444457431040	N
771311339406897152	N
771310015214784512	N
771327547766345728	N
771327062766448645	P
771326440751009792	N
771330096980516864	N
771329837894135810	N
771120362830594048	P
771119282407219201	N
771119164362780677	P
771138957606281217	N
771138859044339712	N
771137903812550656	N
771253488269484032	NEU
771253031522361344	NEU
771252286915878912	P
771252022687309824	N
771251965019852806	P
771251376546390017	P
771250536171446272	N
771250195325591552	N
771765617653325825	P
771765026562637824	N
771764459006201856	N
771757934422396928	N
771757679001870336	N
771761247754842112	P
771763975595909121	P
771754881514369024	N
771656948475236356	P
771654442198241281	P
771654387500396545	NEU
771654375135518720	N
771715764122517504	P
771715454075277313	N
771716656473186304	P
771713002148073473	N
771712765593608193	P
771710088847495168	N
771709522817744896	P
771710667682410497	N
771737892884480001	N
771653432532807680	N
771651742081490950	N
771650681757274112	N
771784577924927488	NONE
771783809129967617	N
771783795909484544	N
771792461127622656	N
771791887900565508	P
771791798251429888	P
771791010104049664	P
771795379956383745	N
771789930569891840	N
771788808375402496	N
771786345165496321	N
771797672814583809	N
771797553159499776	P
771797062597902336	NONE
771671814338514948	P
771671098534395904	P
771669080470200320	N
771775354671357952	N
771775202229383168	P
771770878564638720	P
771781500350201857	P
771780938347020289	N
771778060228190208	N
771779107210264577	N
771782933451509760	N
771687680023363585	N
771686450895187968	N
771730880947712000	P
771730088723353600	N
771733250654007296	P
771733231112708096	N
771736766428708864	P
771735580908654592	N
771735113994502144	N
771727311355994112	N
771731474387263488	N
771723714253774849	P
771723585505329152	P
771752935369965568	N
771494127334719488	N
771559843211595776	N
771626643257368576	P
771626438134943745	P
771625766522003456	P
771625513466986496	N
771624748929331201	P
771622172351602688	P
771469649905127425	N
771469353325854720	P
771469157128871938	P
771468980796227584	P
771468893584027652	N
771641184145903616	P
771611128837185536	N
771610799185944576	N
771608786284912641	N
771645422167220225	N
771645024584896513	N
771644652814348288	N
771644494940819456	NONE
771643744600809472	P
771643077270188032	NONE
771641451222487040	NONE
771631924133498880	P
771630379274874880	P
771629087852855296	NEU
771627153033080832	N
771605640930177024	P
771603783985922050	N
771603172796149760	P
771602788346245121	P
771602329560756224	P
771614140070703105	N
771613287913955328	N
771612552212025344	NONE
771619929762123776	N
771619662803066882	P
771646084732956672	N
771806795237060608	N
771806058176184320	P
771805845193719809	P
771809957029306368	N
771809938171723776	NEU
771804726631464960	NONE
771810885438431236	N
771801773472358400	P
771801538310307840	N
771801482647728128	P
771800549087928324	N
771813436430938113	P
771705981277507584	N
771704551841865728	N
771696509729595392	N
771689584052895744	P
771684839636566016	NEU
771684320402636804	N
771682761543413760	P
771702852033052672	N
771694214707081217	P
771692916565762048	N
771483838908395521	P
771483712521396229	N
771508327511683072	N
771505945386094592	N
771499228271083521	P
771503051731505152	N
771497464943837184	P
771497337260797953	N
771681004520112128	P
771746617166815232	NONE
771746183387680773	P
771745446180057089	N
771744808289394689	P
771744449193992193	N
771750846698840068	N
771748984784314369	N
771739525919936512	N
771482382536933376	N
771481703869247492	P
771525398756749312	NONE
771516482920542208	N
771818323378003972	N
771877567175483396	NEU
771891717909938176	P
771819815354847232	N
771867354569531393	P
771860256490151936	N
771886497687543808	NEU
771866009472999424	N
771865512246702080	N
771865231182168064	N
771861112644046848	P
771859162196238336	N
771835643320233984	P
771839367937716224	NONE
771837429473021952	NEU
771836578465476608	P
771885164502843392	N
771903512305360896	P
771903366322647040	P
771822537403531265	P
771824792534183936	N
771831736766492673	N
771855257190141952	N
771855216622891008	N
771854923835273216	N
771856972824150016	N
771856884009672704	N
771828915472039936	N
771916212192284673	N
771910717217923072	N
771814701454004226	N
771853316234043392	P
771850313829613568	NONE
771849655059636224	NEU
771849086970527744	P
771847176544747522	N
771871295478923264	N
771870167957704704	P
771845828134760448	N
771845785143173120	P
771845426244947968	N
771844261365121024	P
772740693542440960	NONE
772740504551297024	N
772893050913841156	P
772891871588782089	P
772891601840566272	N
772891377017446401	P
772891074889121792	P
772890992299171840	N
772886241432010752	N
772886102772416512	N
772893899673178112	N
772897526831779840	N
772896139091841024	N
772896079943786496	P
772895418413903872	N
772889655100469250	P
772889574141984769	N
772770942523146240	P
772769158375301120	N
772758252002144257	N
772758218829361152	P
772757220433985536	N
772756074768240640	N
772755829141286912	P
772838025923616773	NEU
772831745041457152	N
772830607416107008	P
772830495906336768	P
772832679129645056	N
772832418197827584	P
772836536962453504	P
772826477788270592	N
772825676793589760	N
772825430109908992	P
772825365769285632	N
772828002610716672	P
772826813261307904	P
772848455429529601	N
772847247444893697	N
772846855088726016	N
772846773131939840	N
772841667955138560	N
772851847681961985	N
772844652634529792	NEU
772850133574778885	N
772869090578931712	N
772869049780957184	P
772840400373608448	P
772840393167802369	N
772828909851254784	NEU
772879040965378052	N
772884229705363456	N
772883514182209536	N
772883194668584960	N
772882913696313345	N
772882421607956480	NONE
772881721457045504	N
772876621606952961	P
772880457214091265	N
772871902134169601	N
772871475858698240	P
772870919190671364	N
772870809945829376	P
772773420941574144	N
772865220859625472	NONE
772864972384796672	P
772864851626590208	N
772864731682070528	N
772866446661652480	P
772865843285852160	N
772868520749203456	NONE
772867745574690817	P
772862172452024324	P
772859071380807680	NONE
772861685619159041	P
772857506045493248	NEU
772885161855881216	N
772856435390550016	P
772759135150538757	N
772786216450215936	P
772786055787474944	P
772787650440888320	P
772789927478198272	P
772789016529932292	N
772792785174990848	N
772792434073956352	P
772792232164360192	N
772783199076413440	N
772782592798167040	P
772808105243635712	N
772781751127142400	N
772781174544601088	P
772780326510850048	P
772780156867977220	P
772810067217383428	P
772809369817874432	N
772743952638312448	NONE
772811485860995074	N
772810764579115009	NONE
772815448954040320	NONE
772814898980069376	N
772819338327883776	P
772818834914963456	N
772817931558350848	N
772817756085424128	P
772819990697353216	NONE
772812974046216193	NONE
772812657468604416	P
772839996520882176	NEU
772800719342665728	N
772776938486263808	NONE
772776679215423488	N
772776527629021184	N
772806545105162240	N
772798011483258880	NEU
772797821665804290	N
772797612994990080	N
772802790733254656	N
772799870004518912	N
772799393896562688	N
772798611541397504	N
772804403598397440	N
772803759160365056	P
772823507063439360	NONE
772796181441343488	N
772795286599168000	NEU
772795093698895872	N
772677550908792832	N
772676961558724608	NONE
772688348796321792	P
772754228108468224	N
772754022159843328	N
772737731508199424	N
772736659469262848	N
772736357240307712	N
772736337057284096	N
772735935842836480	P
772734612808331264	N
772762588778209280	P
772762310456803328	N
772762268211830784	P
772761998098624512	N
772761939168600066	N
772722912205893632	N
772721958379261952	N
772720454398279680	N
772749298152996864	P
772749297280516096	N
772747694448181248	NONE
772747585773789184	N
772778345159352320	N
772751406868692992	N
772750667681296386	P
772765788797300736	N
772765455677329408	N
772625403118751753	N
772604126895169536	N
772602798617812992	N
772576633467305984	N
772571771266555904	NEU
772599969052233729	N
772599319006502912	NONE
772571610515705856	NEU
772570419408830464	P
772667424315416580	N
772645340893831168	N
772673447155666944	N
772551192815734784	P
772557477904809984	N
772562884010401792	N
772562047338999808	N
772561977919021056	P
772561965575274496	N
772561727108112384	N
772559486452105217	N
772558378304495616	N
772558065375801348	NONE
772563766210854912	N
772563510136111105	N
772565582201905152	NEU
772561178082025472	N
772560707032342529	N
772559951822778372	P
772567673528061952	N
772538618028158976	N
772653806949638145	N
772658610296020992	N
772594294804938752	N
772594207823425536	NEU
772596760602697728	N
772574870861385728	P
772574582599458820	N
772573998026747908	P
772583845292040192	N
772606289784500224	N
772728478483570688	N
772725410475933696	N
772724832886788096	NEU
772712841635823617	P
772711926564618240	NONE
772711354885148672	P
772710409996492800	P
772696118316720128	P
772692508476407808	P
772703386768642052	P
772703203527983104	P
772701927192887296	N
772701900303114240	N
772698265779339264	P
772698156123447296	P
772709694469185536	N
772708774247358464	N
772708734229422080	NEU
772705685788319744	NONE
772705575411019776	N
772705382531735552	N
772733720252022784	P
772733647208214529	N
772730476314460160	P
772718588499226624	P
772718540776431617	N
772716470321152000	N
772691471476592640	P
772586104939810816	P
772584982657298433	NEU
772584899140259847	N
772638607026913281	N
772579760484544514	N
772579678225829888	N
772579639541784576	N
772592968549138432	N
772581397882077186	P
772592206066647040	N
772592038114189316	P
772445363492032512	NONE
772444431291121664	N
772443416257060864	P
772418792983068672	P
772404168002768896	N
772403679521546244	N
772403491797143553	N
772402420727029760	P
772446169247154176	NONE
772417038589501444	P
772416801154236416	NONE
772416369723924480	NONE
772415823344463872	N
772431318470758401	P
772923565536604160	NEU
772964970845921280	N
772964883084247040	N
772965124466417665	N
772916819187335169	N
773017323829661696	N
773035883704508416	P
772940864733777920	N
772940209801531396	N
772918748089057280	N
772918636394799104	NEU
772918438863986688	P
772917959006314496	N
772931783549652994	N
772938385581281280	N
772937862018891777	N
772934847660695556	N
772934706979569668	P
772937357439954944	P
772936649709944832	NONE
772958580731510784	NEU
772934153880961024	N
772907042843529217	N
772906407138103298	P
772905982875885568	N
772905777220685824	NONE
772946679033200640	N
772952959982395392	P
772952864964677633	N
772953796481847296	NONE
772957843951644672	P
772956652811251712	N
772955642948620288	N
772920512565698560	N
772920390108737541	N
772994853726715905	N
772991567405649920	P
772909095653412868	N
772982560301481984	P
772961202037223426	N
772921590556295168	N
772977734519758852	N
772978568792043520	N
772902392719343616	P
772901995975995392	N
772901590084751360	N
772900989271695360	N
772900799194210304	N
772912627391533056	P
772926881054199809	N
772914264248115200	NEU
772913603766812672	P
772941317177565184	N
772916003118391296	P
772915894129463300	NEU
772907394498166784	N
772911658788384769	P
772910885429972992	P
772910784649293828	N
772910590146863104	P
772903152882421760	N
772929609809666048	N
772928495555141632	NONE
772904286070210561	P
772904194768535553	N
772930294890594304	N
772929928027340801	N
771984863868190720	N
771983315888906240	N
771982780779597824	N
771982634440417281	P
771981150516576256	N
771980983772078080	N
771978674283438080	N
771976604469821440	N
771976420797145089	N
771971626128769024	P
772008749590609920	N
772008186048045056	P
772007790630043648	N
772012555988570112	P
772010906062585856	N
772010418692907008	P
772024898864701440	N
771994610201657345	N
771979159216201728	N
772062658019389440	P
772061048929193984	N
772060097178693632	N
772135006298841088	N
772141337890189312	N
772141114270814209	P
772141000223559680	N
772140797802217473	P
772134679231270912	N
772143746913886209	N
772142576879144960	P
772142531056439296	P
772138690277675008	N
772130713164480512	N
772016852990058496	N
772016749319421952	N
772015613795508224	NONE
772013961151668224	N
772013909062590464	P
772090640465268736	N
772088829540982784	P
772088804215754753	P
772096361277816834	N
772095325687386112	P
772095079225892864	P
772094822886862848	N
772091912757121024	N
772098586251259904	N
772097130903269376	N
772088536048820225	N
772085437376716800	N
772099602774388736	N
772070326222065664	NONE
772046714752630785	N
772045561662939136	N
772045164651147264	P
772067316376997888	P
772067075615494146	NEU
772066425120886788	N
771954032307007489	N
771951016656904193	N
772063910098767872	N
772023132437831681	P
772022658657550336	NONE
772019639928889344	N
771992848484925440	N
771992353322270720	N
771991085224779777	N
771969453311557632	N
772069883475529728	P
772069835526303744	NEU
772069487038308352	N
772038465903005696	N
772036911632359425	N
772036868191952896	P
772036245904039936	N
772167534896418816	N
772166536647831552	N
772166415625363457	N
772170339887480832	N
772173633578033153	P
772173391675752448	NEU
772173268979777537	N
772173231872700416	N
772172330231533568	N
772190831944069120	N
772190166081568768	NONE
772166150541217792	P
772005473495179264	P
772005193802194944	N
772004263681789952	P
772002628402372608	N
772002359539015680	P
772001585593454592	P
772001442701926400	N
772128471271235584	N
772128135148109824	N
772121850528821248	N
772121014436302848	P
772123134778601472	N
772130604485844992	P
772032788614750208	N
772030886892212224	N
772157223271366656	P
772148468429295616	N
772152685810233344	N
772151845825437696	NONE
772151722466836480	NONE
772146926498226177	N
772156412466237440	NONE
772155261071089664	P
772154965578178561	N
772154844907970560	NEU
772160166036967427	P
772159618210492422	N
772159120136925185	P
772158933087686656	P
772050821018181632	N
772050180610912257	N
772103482103005184	P
772103242792722433	P
772102660598235136	N
772108050555633665	N
772107361234382848	N
772106606263857152	N
772108193711423488	N
772111444007608320	N
772110693646598145	P
772114940823994368	N
771936392767234048	N
771945843209502720	P
771964043041144833	NEU
771963476315148288	P
771960452410662912	N
771817098901192704	N
771816453075001344	P
771815824294285312	N
771834363533221890	N
771833405797523460	NEU
771841316321984516	N
771841060620369920	N
771827379543027713	N
771826149223649280	N
771841749060820992	NEU
771824138847526913	N
771823093232775168	NEU
771828142432399361	P
771843252462948352	N
771672776985849856	P
771660036409954304	N
771657998796066817	N
771691228870152192	N
771690634293997568	N
771665156027756544	N
771662789446242304	N
771677321321406465	N
771676159985803264	N
771675615305015300	P
771635438247288833	P
771647799607697408	P
771662428513767427	N
771662144848879616	N
771692618996707328	N
772216024083075076	N
772215309327593472	N
772215081383890944	N
772177209410854912	N
772176594370781184	N
772200231396147201	P
772194616993013760	NEU
772194610420547584	P
772194188964290560	P
772214616273354763	P
772214383011303424	N
772213836317396992	NEU
772213826020315137	N
772213425560752129	N
772213347919986693	P
772213096026927105	P
772206511980421125	P
772206451938975744	N
772226516008706048	NEU
772226489521700864	N
772255511492325376	N
772251639944245249	N
772280849039368192	P
772278466989420544	N
772185409791066113	N
772184504890982400	NEU
772183891029463042	NEU
772183697512603648	P
772182402844225537	N
772182200972443648	P
772181922588033024	P
772240308226621440	N
772240263809032192	N
772242063329026048	N
772241489497886720	N
772224727314206720	N
772224614369984512	NEU
772195615291871236	N
772185764952170496	N
772218594381930496	N
772217924803239936	P
772217443464933376	P
772228780890947585	N
772229593386323972	NONE
772212479397167104	P
772285877884116993	P
772231557004292096	P
772231281857982464	N
772367731635195904	N
772366664272863232	P
772358462110048256	P
772358156555055104	N
772357630689939460	N
772357336073637888	N
772357229198663680	P
772331738655821824	P
772330939917664256	NEU
772353424880967680	P
772352474283929601	NONE
772386518807764992	N
772385321434636288	N
772384878017085440	N
772384856655486977	N
772384659321786369	N
772371589564366848	P
772321091238834176	N
772301584009093120	N
772337488488693761	N
772336948941819905	P
772336789751271424	P
772333306226610176	P
772326779377815552	N
772341305078931456	NONE
772340784611942400	N
772180794685227009	NONE
772180552396996608	N
772192930606026752	N
772220230747774976	P
772202571754799104	N
772202401478631424	N
772202095135129600	N
772179507876925440	N
772178133554499584	P
772206004679344128	N
771489208003362816	P
771496214252716032	P
771496028142960640	NONE
771495020822224896	N
771494997845798912	N
771488575359705088	NONE
771466812865253376	N
771466804963270661	N
771466400221257728	NEU
771467579072344064	N
771110827621507072	N
771110803726557185	N
771110465447534593	N
771127781388328960	N
771109774888988673	N
771109053179232257	N
771108898568830976	P
771108777839951873	P
771130673646170112	NONE
771129752329547776	NEU
771133665451642881	NEU
771419102904745984	N
771381451933777920	N
771391914910294017	NONE
771395509546278912	N
771394999049154560	P
771416543213289472	N
771393354043101184	N
771420730563125248	N
771419776258306049	P
771419509550903296	N
771419486431969280	P
771576215735906305	N
771572280967049216	P
771601721156001792	P
771125900133994496	P
771125112716263424	N
771108133271920640	N
771107676067594241	N
771112030258462720	P
771136461668282368	P
771121645742325765	P
771107278170755072	P
771106589516455937	N
771142341247766528	N
771144682533482496	N
771144590917263361	N
771144416782348288	NONE
771144088057999360	N
771145551094177792	P
771513331970637825	P
771511900500856832	NEU
771247405635252224	P
771105844868030464	N
771105092263145472	N
771235873371238400	P
771231460283916289	N
771284156177416192	N
771283840111345664	N
771228528779997184	N
771227534880944130	N
771269941706104832	N
771268996196802562	N
771268603236667392	N
771225096279040001	P
771241035485749249	P
771240369375674368	P
771278736339722241	N
771278232134057984	N
771277715865493504	NEU
771276121115688961	P
771291972699029505	N
771291609166151680	N
771289402542792704	N
771124243622952960	NONE
771123799634960388	P
771298827802447872	N
771297908096372737	P
771297660909260800	P
771296336704573440	P
771314053427957760	P
771313377637347328	P
771286467285028864	P
771373639442788352	N
771373203470094336	N
771372877920755717	P
771372841522659328	P
771359874693402624	P
771330372026105856	N
773259596572098560	NONE
773245508794056705	P
773306050040754176	N
773280598500708352	N
773281545616580608	P
773280986268332032	P
773545957191540736	N
773561802240188416	N
773561559578730496	P
773556491169193984	P
773557586410995713	N
773560468749201408	N
773562705382875137	NEU
773535345786970112	P
773343490646441986	N
773342393575825408	N
773513757905588225	N
773513633548632065	P
773513147143643137	P
773513117506670592	N
773512882910879744	P
773511775350325248	NONE
773493187105153024	N
773450527891947520	N
773449918342127616	P
773448266667229189	P
773447833794076680	N
773498693257404416	P
773510530975825920	NONE
773495009593139200	P
773494185462824962	N
773493720041852928	P
773515572504104960	N
773489726145855488	P
773440749023166465	P
773439070756364288	P
773438146973499392	N
773437992518160385	P
773436845262790656	N
773526619277430784	N
773526090744754180	NEU
773506618554220544	N
773505827894337536	NONE
773505360200163328	N
773509586343038976	N
773507624209874948	N
773524437245239296	N
773534020760178688	NEU
773533315810856960	P
773504980674342912	N
773268307965251584	N
773268081242243072	P
773235661293883392	P
773235631266865152	N
773235448290373632	N
773234685975625728	N
773272058004381696	N
773271992216776705	NEU
773269900609617920	N
773268824221155328	N
773276610522968064	N
773274033152487424	N
773266498223759360	N
773266468188385280	N
773266179070754816	N
773265586340102145	N
773278086347489280	P
773277596754796544	N
773258183389351936	N
773262211028582400	N
773261812162760705	N
773237343327223808	N
773236911704080385	P
773244021795909632	N
773250121844813825	NONE
773252510274449408	NONE
773262733785587712	N
773265226871500800	N
773265157585854464	N
773263892206288896	N
773287496499200000	N
773286717814104064	N
773284156411416576	P
773263321562746880	P
773301302268948480	NEU
773322546523566082	P
773609192234057732	P
773608967645831168	P
773608675629989890	N
773572520620519424	P
773603977241976832	P
773601930782339072	NEU
773601780118716417	N
773601681594519552	N
773609818133258240	P
773609455221178368	N
773939978271358976	N
773963871413567488	NEU
773963405644496905	NEU
773959871859421184	N
774006978888757248	N
774006032183988224	P
774005959559680000	N
774005669968093184	N
774031160372592641	NONE
774003633759281152	N
774032533264752640	NEU
773795734034509824	P
773794367463194624	P
773792951474515968	N
773778580794908672	P
773842241932693504	NONE
773834721503670272	P
773832911246204928	NONE
773831764011778049	P
773831730574848000	P
773849518395822080	N
773845460725432320	N
773844709882068997	P
773839507770712064	N
773837607751053313	N
773850849403662336	P
773934692622012416	N
773934290967097344	P
773934187694948353	P
773945562840301569	N
773945306664796160	NONE
773947603172069378	P
773972587705663489	P
773971554501849089	N
773937481968390144	N
773937340083494912	P
773904309046112256	N
773928227580551172	NEU
773927901867732992	P
773927719864246272	P
774008784280846336	N
774011767907295232	N
774013172701421574	NONE
774012105607503872	NEU
774016671858032640	P
773920725535232000	N
773920665086861312	N
773920515761332224	P
773922399314141185	NEU
773921401652871168	N
773917410474749952	N
773940757631733760	NEU
773913914790862848	N
773889864559431680	P
773889039086694400	N
773892230138335232	P
773901405300072448	N
773882843361636352	P
773897985977614336	P
773992431830364160	P
773991494571220992	P
774045316144259074	P
774023986015563776	NEU
774019196137054209	N
774597172859957248	P
774586993833570304	P
774598166821888000	P
774583280758878208	N
774582762439409664	NEU
774580831222456320	P
774601594637811717	N
774603469445558272	P
774759795979120640	N
774769488407519232	N
774771613321527297	N
774743077898579969	N
774405946806337536	N
774626508182872065	P
774704780769976320	P
774706516318355456	N
774705969955794944	N
774705657102598144	P
774705411098279937	N
774684862750089220	P
774683668698787840	P
774686183980949504	P
774711974433357824	N
774711535839113217	N
774721945719963648	P
774719380441694208	N
774697731721990144	N
774713688548864001	P
774713171454128129	P
774617906478997505	N
774691777039196160	P
774675931612971008	N
774696755111792640	P
774632481282818048	P
774649021520547840	P
774607305862221824	P
774640596858306560	NEU
774638913814163457	N
774662600168730624	N
773625712926420992	P
773577865334026241	P
773550736487620609	NONE
773594926663798784	P
773588943560445952	N
773648457991094273	N
773643334476763136	P
